Classifier,Score,Alpha,Execution Time
Multinomial NB,0.0,0.86,0.003925323486328125
Multinomial NB,0.0,0.87,0.003299570083618164
Multinomial NB,0.0,0.88,0.004398036003112793
Multinomial NB,0.0,0.89,0.0037980079650878906
Multinomial NB,0.0,0.9,0.003996038436889648
Multinomial NB,0.0,0.91,0.0032982587814331054
Multinomial NB,0.0,0.92,0.003298354148864746
Multinomial NB,0.0,0.93,0.006194877624511719
Multinomial NB,0.0,0.94,0.005897045135498047
Multinomial NB,0.0,0.95,0.0035980701446533202
Multinomial NB,0.0,0.96,0.003798079490661621
Multinomial NB,0.0,0.97,0.0040977239608764645
Multinomial NB,0.0,0.98,0.004399228096008301
Multinomial NB,0.0,0.99,0.00399782657623291
Multinomial NB,0.0,1.0,0.0044975757598876955
