Classifier,Score,Alpha,Execution Time
Bernoulli NB,0.7574283425967643,0.28,0.008137321472167969
Bernoulli NB,0.7577290622502459,0.29,0.007120275497436523
Bernoulli NB,0.7581545236281175,0.3,0.007861971855163574
Bernoulli NB,0.7583559736555339,0.31,0.009212183952331542
Bernoulli NB,0.7584003803720849,0.32,0.012499070167541504
Bernoulli NB,0.7583939686246195,0.33,0.006954383850097656
Bernoulli NB,0.7581922001720928,0.34,0.006274724006652832
Bernoulli NB,0.7584433524433525,0.35,0.00713045597076416
Bernoulli NB,0.758199008844775,0.36,0.01233689785003662
Bernoulli NB,0.757806012929046,0.37,0.008287191390991211
Bernoulli NB,0.757726765199743,0.38,0.00814523696899414
Bernoulli NB,0.7572508282612995,0.39,0.007954740524291992
Bernoulli NB,0.7572239096279434,0.4,0.008240127563476562
Bernoulli NB,0.7577127886007992,0.41,0.0069959163665771484
Bernoulli NB,0.7571537571839717,0.42,0.007036685943603516
Bernoulli NB,0.7565199822598925,0.43,0.009402132034301758
Bernoulli NB,0.7562239085556999,0.44,0.009819960594177246
Bernoulli NB,0.7562656199331689,0.45,0.010458779335021973
Bernoulli NB,0.7560351262795173,0.46,0.008578014373779298
Bernoulli NB,0.7558319935396498,0.47,0.007678103446960449
Bernoulli NB,0.7557149933776566,0.48,0.007106351852416992
Bernoulli NB,0.7554291604676842,0.49,0.0082902193069458
Bernoulli NB,0.7553230726180986,0.5,0.008425045013427734
Bernoulli NB,0.7553241588588446,0.51,0.008926296234130859
Bernoulli NB,0.7554640989322646,0.52,0.009067749977111817
Bernoulli NB,0.755416243394464,0.53,0.012610387802124024
Bernoulli NB,0.7549136350256624,0.54,0.009819841384887696
Bernoulli NB,0.7544882280199309,0.55,0.010626912117004395
Bernoulli NB,0.7540378037803781,0.56,0.007222199440002441
Bernoulli NB,0.7538717311039339,0.57,0.00671389102935791
Bernoulli NB,0.7535280533705282,0.58,0.008583426475524902
Bernoulli NB,0.7534181719323971,0.59,0.007919001579284667
Bernoulli NB,0.7531732976134442,0.6,0.013940930366516113
Bernoulli NB,0.7532448757964701,0.61,0.007741069793701172
Bernoulli NB,0.7528601798069898,0.62,0.008054351806640625
Bernoulli NB,0.7526702373752174,0.63,0.005428814888000488
Bernoulli NB,0.7522401427935703,0.64,0.0073914766311645504
Bernoulli NB,0.7519468528460878,0.65,0.00888984203338623
Bernoulli NB,0.7510224967406973,0.66,0.007461333274841308
Bernoulli NB,0.7507837157881843,0.67,0.008548712730407715
Bernoulli NB,0.7504073471770201,0.68,0.011928224563598632
Bernoulli NB,0.7501792368222953,0.69,0.007267355918884277
Bernoulli NB,0.7498893205986474,0.7,0.007663106918334961
Bernoulli NB,0.7497645418884724,0.71,0.00979599952697754
Bernoulli NB,0.748979705617896,0.72,0.007806229591369629
Bernoulli NB,0.7485281357018703,0.73,0.0078113794326782225
Bernoulli NB,0.7477760788546692,0.74,0.009523868560791016
Bernoulli NB,0.7471000857939628,0.75,0.008077597618103028
Bernoulli NB,0.7467357925574954,0.76,0.009130597114562988
Bernoulli NB,0.7459064291549722,0.77,0.010345387458801269
Bernoulli NB,0.7452853300858073,0.78,0.01068427562713623
Bernoulli NB,0.7448972803144314,0.79,0.006962871551513672
Bernoulli NB,0.7445874387115485,0.8,0.007138442993164062
Bernoulli NB,0.744229652155602,0.81,0.007562088966369629
Bernoulli NB,0.744036760646243,0.82,0.007968544960021973
Bernoulli NB,0.7435044455066553,0.83,0.007754302024841309
Bernoulli NB,0.7435568126347586,0.84,0.008247733116149902
Bernoulli NB,0.7429393761788243,0.85,0.007145738601684571
Bernoulli NB,0.7424017666396283,0.86,0.008217239379882812
Bernoulli NB,0.7421318591103545,0.87,0.007853150367736816
Bernoulli NB,0.7408349336664071,0.88,0.007149291038513183
Bernoulli NB,0.7403947685112052,0.89,0.010928058624267578
Bernoulli NB,0.7400732685751906,0.9,0.006912899017333984
Bernoulli NB,0.7393603226584113,0.91,0.012865161895751953
Bernoulli NB,0.7382406702208681,0.92,0.007530808448791504
Bernoulli NB,0.7377790790481349,0.93,0.0070993900299072266
Bernoulli NB,0.7376197389160875,0.94,0.00897979736328125
Bernoulli NB,0.736795718984899,0.95,0.013116240501403809
Bernoulli NB,0.7358960353821695,0.96,0.008004570007324218
Bernoulli NB,0.734661524343436,0.97,0.010376906394958496
Bernoulli NB,0.7341979932568177,0.98,0.00640411376953125
Bernoulli NB,0.7334114898226232,0.99,0.007838296890258788
Bernoulli NB,0.7327393233605638,1.0,0.007290291786193848
